"orf","SC","SM","YPD"
"YER053C",0.993136802364,0.975685585124,0.976466076991
"YER054C",0.996036324268,0.970302839757,1.00621399965
"YER056C",0.950906592523,0.983255684325,0.996754379175
"YER056C-A",0.883230342934,0.851338759677,0.972098217747
"YER059W",1.03868162416,1.10142331893,0.97689050861
"YER060W",0.975755084742,0.993893734946,1.01478992096
"YER061C",0.154323280141,0.171911420061,0.867967221713
"YER062C",0.962504667459,1.00197942998,0.967078738553
"YER063W",1.00727934318,1.04910887182,0.991008352591
"YER064C",0.985429202155,1.00442629092,1.00579966731
"YER065C",1.09731091298,0.976294998084,1.00642732007
"YER066C-A",0.997768857572,0.979765014364,0.996812810364
"YER066W",1.00606528044,1.0117407871,1.04367319126
"YER067C-A",0.996689329322,1.03011570703,0.998279630054
"YER067W",0.984424431405,0.995330302735,1.00230355795
"YER068W",0.171640851292,0.176195595331,0.126680529921
"YER070W",0.676259280726,0.49343197213,0.47467695148
"YER071C",0.958820414538,0.963879870196,0.956708413658
"YER072W",0.962473744387,1.00722488426,0.978254153009
"YER073W",0.970573370783,0.961584621718,0.976362762454
"YER074W",0.612331258392,0.648716975454,0.744931915371
"YER075C",0.918577653503,0.988052680642,0.965280533386
"YER076C",1.05513793483,0.953683922941,1.00722665884
"YER077C",1.03523776457,0.993973099687,1.00089118501
"YER078C",1.04280934116,1.00645251952,0.924717206821
"YER079W",0.988834762803,0.99768234431,0.987486947742
"YER080W",1.01191310186,0.995665251154,1.00627472566
"YER081W",0.709465694794,0.934076931225,0.980323662309
"YER083C",0.485977561353,0.350753618799,0.690330846122
"YER084W",0.9353458436855,0.954894523548,0.9764435702385
"YER085C",0.975862119912,0.992444388831,1.00461162672
"YER087C-A",0.913677310448,0.95075820897,0.983730725997
"YER087C-B",0.929071948666,0.970388422059,0.980830293779
"YER087W",0.982048685652,0.948441517077,0.904918763096
"YER089C",0.960339592186,0.951643390796,0.989983551974
"YER092W",0.699782101582,0.705264827582,0.915906906159
"YER093C-A",1.07379672215,1.01894518092,1.00657570715
"YER095W",0.858226241626,0.791737433207,0.786239802556
"YER096W",1.00459717148,0.979073767184,0.98161597294
"YER097W",0.984220992039,0.966761839308,0.986198051975
"YER098W",1.01480136396,0.982437373442,0.982043812423
"YER099C",0.936549692919,0.926606319523,1.01193303688
"YER101C",1.03691576222,1.02503947647,1.06746384438
"YER103W",1.01323852888,0.810061092248,0.834392101238
"YER105C",0.991154705835,0.951257626522,0.990039165089
"YER106W",1.0185231633,1.00746902797,0.994691936241
"YER108C",0.995901303142,0.985587122675,1.0090627565
"YER109C",1.003536063115,1.02815049002,1.02322701923
"YER110C",0.779229677744,0.705164747439,0.684731577125
"YER111C",0.859088612685,0.921356491105,0.968182792649
"YER113C",1.00385194704,0.993125356531,0.976115505306
"YER114C",0.985028275502,1.01082256975,1.00243005627
"YER115C",0.971989382291,0.956394629951,0.979163869764
"YER116C",0.776563804181,0.852371831163,0.863490963024
"YER117W",1.032140636,1.04143632621,1.03227367046
"YER118C",0.977281423521,0.927335284449,1.08958026084
"YER119C",1.01984268904,1.00871254848,1.10495256139
"YER119C-A",0.950984928646,0.965767733539,0.987839182767
"YER120W",0.969644206432,0.998240914051,0.989591048813
"YER121W",0.966277603186,0.943579749604,0.973198151736
"YER122C",0.444631139819,0.236323250713,0.314703748541
"YER123W",0.892594063085,0.913643492275,0.925931064473
"YER124C",0.990519651372,1.03674312262,1.02036384136
"YER128W",0.942841543192,0.984794627697,0.992758194964
"YER129W",0.961810911276,0.960993678206,1.006989194
"YER130C",0.978882023932,0.945343185305,1.02131283093
"YER131W",0.818825551202,0.885478981463,0.79137091925
"YER132C",1.01933513786,1.01730069152,1.00545379789
"YER134C",0.969395437112,0.960371287355,1.01803662629
"YER135C",0.937411457506,0.965071437201,0.979554766408
"YER137C",0.989421544763,0.951385966629,0.994620444646
"YER140W",0.981027395204,0.992861429838,0.967946277058
"YER141W",0.686896370235,0.808009793681,0.867791225514
"YER142C",1.01263998978,1.02293077252,1.02654603331
"YER143W",0.963307388243,0.974624632427,0.999249056608
"YER144C",0.965590703534,0.952296177196,0.933857641461
"YER145C",0.996559109153,0.944377716443,1.02762732784
"YER149C",0.948538106718,0.929524080198,1.08432193195
"YER150W",0.97046975831,0.988167770348,0.984752648726
"YER151C",0.751734828856,0.383399678013,0.766152965606
"YER152C",0.946772930517,0.953296446045,0.991361938266
"YER153C",1.05184227223,0.919957688565,0.863639954088
"YER154W",0.932159056513,0.734915151357,0.716325724715
"YER155C",1.030722214509,0.963330897060667,1.03929765235833
"YER156C",0.827240977453,0.851772355088,0.834094807622
"YER158C",0.894484997093,0.917964699616,0.979377662615
"YER161C",0.895833128861,0.845102956368,0.861097697112
"YER162C",0.718698919423,0.736447305201,0.974736204875
"YER163C",0.958077819366,0.965361729306,1.00203873662
"YER164W",0.851693133156,0.823106358518,0.92600593973
"YER166W",0.954325844574,0.93410094613,1.02886406761
"YER167W",0.915431561052,0.952728370016,0.871329723484
"YER169W",0.936695339576,0.705831909349,0.751124048098
"YER170W",1.01211154933,0.970729057871,1.00265793339
"YER173W",0.979636831646,0.973155814206,1.02707458032
"YER174C",1.00374822754,0.992301364517,1.02549603517
"YER175W-A",1.00921694982,1.00158549342,1.0160129708
"YER179W",0.900760116845,0.877077791328,1.13105108051
"YER180C",1.00918328368,0.969996776264,0.994444912881
"YER180C-A",0.987994858568,0.994052837742,1.02147147672
"YER182W",0.975525219467,0.986217919322,1.0275011393
"YER183C",0.988958193085,0.971586578191,1.02175770957
"YER184C",1.02291244942,1.04092295164,1.07526747304
"YER185W",0.976348659294,1.00221600569,1.07269635943
"YER186W-A",1.01266581149,1.00504104148,1.05150825931
"YER188W",0.948230103991,0.95376893522,0.986267657453
"YFL001W",0.814895920614,0.835888417748,0.689637292895
"YFL003C",0.994076940929,0.994707431215,1.02299871869
"YFL004W",0.983240357607,0.988036083905,0.913974436113
"YFL006W",1.02471689626,0.958729625448,1.00679125519
"YFL007W",1.00726503229,0.957130061573,1.0469784388
"YFL010C",1.02360243824,0.996116715877,1.01681914265
"YFL010W-A",1.028711166625,1.02147585638,1.023586878136
"YFL011W",1.03323115899,0.989189389493,1.03448833805
"YFL012W",1.00538883792,1.04376747019,1.03269710013
"YFL013C",0.698161140675,0.669563216217,0.972704935835
"YFL013W-A",0.811895945341,0.827031521937,0.951119668812
"YFL014W",0.96882690231,0.830727569731,0.948375801325
"YFL015C",1.0218839579,1.02741813285,1.01382269187
"YFL016C",0.415285280569,0.207297179092,0.386040681723
"YFL018C",0.426623340831,0.223564658719,0.901196495689
"YFL019C",0.994337364166,1.00514147215,1.0136533396
"YFL020C",0.957826608189,0.976263105832,0.973905616183
"YFL023W",0.599132454921,0.579779968394,0.459466129378
"YFL025C",0.853791023554,0.833719003597,0.89504611218
"YFL026W",1.02173433306,1.02312668008,1.07540840644
"YFL027C",1.04958232557,1.00667334755,1.0347507278
"YFL028C",0.997657557297,1.00957939694,0.995085251074
"YFL030W",1.10697966323,1.06084675509,1.05461382667
"YFL031W",0.7232001342985,0.719989280395,1.01299734368
"YFL032W",0.750391362907,0.708764709005,1.05626920749
"YFL033C",1.002883222545,0.960101189466,1.0178295433495
"YFL034C-A",1.03697829438,1.00693097592,1.00038201691
"YFL034W",0.956640910899,0.950671263262,1.06243417804
"YFL035C-B",1.00293738361,1.01563867479,1.02595879761
"YFL036W",0.927340106142,0.758014641204,0.781129832324
"YFL040W",1.02690730771,1.01974802306,1.00804020789
"YFL041W",1.00505146776,0.969506283752,1.0831485256
"YFL041W-A",0.962559767457,0.965470585281,1.05853790102
"YFL042C",1.035849350197,1.014840902759,1.04028190998
"YFL043C",1.03241796191,1.00941562043,1.04879805329
"YFL044C",1.02884069167,1.02804376457,1.02608591456
"YFL046W",1.04800337987,1.09003813655,1.03120608435
"YFL047W",1.05665016802,1.10337954075,1.09785394675
"YFL048C",0.920913527372,0.959872492836,0.974967897407
"YFL049W",0.978159851121,0.986159834514,1.01491082089
"YFL050C",1.01619829038,0.982706463706,1.0228432935
"YFL051C",0.989686764817,0.990920760803,0.993429667397
"YFL052W",1.01506544532,1.02282779126,1.02727337949
"YFL053W",1.00739659759,0.959997056061,1.01784919432
"YFL054C",1.00094438425,1.00235714954,0.961450509583
"YFL055W",1.07523781253,0.987387725339,1.00023030363
"YFL056C",1.01451308016,0.99988850059,1.00828788442
"YFL063W",0.948947592775,0.974975202122,0.977005694175
"YFR001W",0.320769400752,0.198215348676,0.254230943995
"YFR006W",0.998614985242,0.944463022501,1.00518360083
"YFR007W",0.979440713885,0.983344365133,1.02746304188
"YFR008W",0.926697198562,0.958475012337,0.934604878899
"YFR009W",0.906162405948,0.777666888934,0.984545684169
"YFR010W",0.961861856178,0.910501383163,0.947678911535
"YFR011C",1.01799619118,0.962620232302,0.988131555299
"YFR012W",0.637697612748,0.795061225239,0.926441677011
"YFR012W-A",1.00055916013,1.00628414493,1.03318993504
"YFR013W",1.01840277352,1.00378520746,0.950810173137
"YFR014C",1.0119002144,1.0204959941,1.04106879697
"YFR015C",0.999949137829,1.02356580251,1.01085177045
"YFR016C",1.03758058686,1.04820026154,1.0278192903
"YFR017C",1.00565870609,0.991753330809,1.0199199245
"YFR018C",1.06442088521,1.00526603756,1.01637248691
"YFR019W",0.934517369942,1.01947680103,1.03949859462
"YFR020W",1.02187332123,0.973576744311,1.05402912637
"YFR021W",0.872287154304,0.971206620734,1.11333935637
"YFR022W",0.991221339763,1.00871850637,0.964093231623
"YFR023W",0.965404838217,0.980411360345,0.959733215348
"YFR024C",0.986257015266,1.01874405398,0.974175851217
"YFR024C-A",0.982927753396,0.981514566815,1.00501853533
"YFR026C",1.0053017672,0.952503711678,1.05554460464
"YFR031C-A",0.868390029465,0.892182039926,0.971135718917
"YFR032C",1.01708907862,0.99844922472,1.0185131092
"YFR032C-B",0.747189257104,0.838513672438,0.672875139961
"YFR036W",0.48647826479,0.639200331195,0.578049543629
"YFR038W",0.9766828024835,0.989595062064,0.9683523132865
"YFR039C",0.955759146957,0.983944722945,0.954756329766
"YFR040W",0.809648248785,0.744056607477,0.761518976127
"YFR041C",0.960430785027,0.977566304759,0.884759757613
"YFR043C",0.950537833033,0.960783311903,0.961574196526
"YFR044C",0.969982225199,0.93913895574,0.887492413713
"YFR045W",1.004008184952,0.9872788073795,1.015203179925
"YFR046C",0.846151459837,0.874849454663,0.872727954433
"YFR047C",0.95927607589,0.979346430952,1.0086547108
"YFR048W",0.95588190514,0.939786982912,0.867671757904
"YFR049W",0.996249352569,0.995424557544,1.06646516346
"YFR053C",1.02690414257,1.02031194803,1.05758013526
"YFR054C",0.979334566355,0.972818775197,0.98397981824
"YFR055W",1.02990573253,1.05301784601,1.06361282122
"YFR056C",0.958856154737,0.988639334908,1.08578981336
"YFR057W",0.98610216408,1.00859751407,1.00988211397
"YGL002W",0.995839179289,0.999977831912,1.00676856966
"YGL003C",0.792140555981,0.820438161566,0.807821079208
"YGL004C",0.984635187736,0.973415056694,0.991218880801
"YGL005C",0.768880620084,0.830179932504,0.929111766205
"YGL006W",0.960927598303,0.96184407865,1.01239320141
"YGL006W-A",0.989592719424,1.01633658478,0.998476522281
"YGL007C-A",0.550903170284,0.337069081611,0.873049271356
"YGL007W",0.648846199734,0.352610481009,0.884857513139
"YGL010W",0.967088632319,0.988661727818,0.994071156681
"YGL013C",0.960128245657,0.941486402614,0.992790668502
"YGL014W",0.854438076778,0.896507502058,0.887647911741
"YGL015C",0.911003172805,0.905947471076,0.918203687852
"YGL016W",0.961631446193,0.904196579735,0.967523450455
"YGL017W",0.991234563203,0.934095398312,0.994278529488
"YGL019W",0.752447002274,0.884981473161,0.771733764611
"YGL020C",0.224762420745,0.227868395185,0.685638358723
"YGL021W",1.04903317032,1.01935622937,0.981298430473
"YGL023C",0.868382985799,0.8440466874585,0.980905292498
"YGL024W",0.875237104373,0.745202181709,0.847780875735
"YGL025C",0.981667284745,1.02426259826,1.01211696587
"YGL027C",0.79822700217,0.859535503093,0.912534328923
"YGL028C",1.00634458355,1.00403478141,0.990130679551
"YGL029W",0.75119548606,0.75917321685,0.803925299825
"YGL031C",0.745386066968,0.76617974406,0.830967949188
"YGL032C",0.9861043467365,0.9803897440575,1.0075852611695
"YGL033W",0.9847456327175,0.958307884558,1.01564108288
"YGL034C",0.985591002736,0.988032485209,1.01241434835
"YGL035C",1.00464810054,1.0483533444,1.04321454329
"YGL036W",0.990170651586,0.978848304001,0.990229138589
"YGL037C",1.03402905439,0.997503024818,0.989178457903
"YGL039W",0.966321346007,0.963841169155,0.969483552128
"YGL041C",0.987098952714,0.999534903171,1.09969649576
"YGL041C-B",0.658105345087,0.53750162976,1.00665318317
"YGL042C",0.941867605787,0.912814700854,0.877441848652
"YGL043W",0.827387682008,0.843090919734,0.806817011729
"YGL045W",0.8902726691855,0.870527538301,0.9373050083125
"YGL046W",0.888654855381,0.892492255651,1.01205085914
"YGL049C",0.957634748725,0.977447721855,0.980102105668
"YGL050W",0.979756399531,0.96871792416,0.97299459932
"YGL051W",1.01803215482,1.01427367526,0.971655683141
"YGL053W",1.01124775463,1.01483778511,0.993783362056
"YGL054C",0.84925783674,0.884395873657,0.937365227861
"YGL056C",1.00996486866,0.971246342234,1.10109734912
"YGL057C",1.06567798255,1.02250231363,0.978018531268
"YGL058W",0.764151260919,0.677049079009,0.607125615582
"YGL059W",1.01312130824,1.07029979327,1.02078540175
"YGL060W",0.859171215703,0.943821753139,0.962197925451
"YGL062W",0.973776275089,0.53620769097,1.0452595813
"YGL063W",1.00277482995,0.97938540798,1.06349666039
"YGL064C",0.949079669601,0.772280483205,0.790891138613
"YGL066W",0.756064050766,0.706817674476,0.740172426466
"YGL067W",0.982279941073,0.972671064194,0.991718702714
"YGL070C",0.678916620709,0.724146017851,0.739485960911
"YGL071W",0.754253016625,0.275120067021,0.893099690992
"YGL072C",0.342141982724,0.44211965379,0.396256054444
"YGL076C",0.634849105938,0.588703263582,0.661532137193
"YGL077C",0.992932976202,0.987962289829,1.07287225846
"YGL078C",0.674323107349,0.719402673561,0.654292513204
"YGL079W",0.925947223369,0.898671761912,0.91835661224
"YGL080W",0.756551608328,0.657412670045,0.859969159513
"YGL081W",1.02259034883,1.00396729624,0.991555072874
"YGL082W",0.993124699919,0.970164765927,1.05084028073
"YGL083W",1.00186060181,1.01364170521,1.06418615177
"YGL084C",0.555965831119,0.528978672069,0.717268270576
"YGL085W",0.976602573099,0.967382868438,0.993388267659
"YGL086W",0.998902501386,0.962100853342,1.07598645744
"YGL087C",0.97875964742,0.88625938919,0
"YGL088W",0.644777215049,0.63540854315,0.629499726584
"YGL089C",1.02704217845,1.01780328688,1.06179348299
"YGL090W",1.02897516889,1.02483758908,1.13209805378
"YGL096W",0.996501776348,1.01713898166,1.02151075485
"YGL100W",0.943375587337,0.810121472619,1.02660529511
"YGL101W",1.02141487667,0.948418414588,1.0757910725
"YGL104C",0.9538021263865,0.988160780337,1.015868222175
"YGL105W",0.508079538222,0.677762972296,0.584218444799
"YGL107C",0.9313803359205,0.758058582359,0.770867339241
"YGL108C",0.87611211049,0.853903015544,0.893061871932
"YGL109W",0.998549277109,0.981062668389,0.982939500535
"YGL110C",0.959954352084,0.967798502942,0.959647505381
"YGL114W",1.03025447307,0.98675973442,1.00802879289
"YGL115W",0.814099586897,0.765806903711,0.835947182552
"YGL117W",0.992870452634,0.997456364748,1.00786079945
"YGL118C",1.0332345564,0.949475968554,1.00473136678
"YGL119W",0.966551826934,0.829045897172,0.812431522817
"YGL121C",0.981078410346,1.00089170162,1.00811772152
"YGL124C",0.848277148535,0.792618734452,0.931803277067
"YGL126W",0.799079789253,0.875012818882,0.993566771567
"YGL127C",0.526015071798,0.564819508324,0.655188265091
"YGL131C",0.998302284136,1.01632574724,1.00509609724
"YGL132W",1.00757141583,1.04339720816,1.09919156006
"YGL133W",1.11400073146,1.09105110479,1.06202816975
"YGL134W",0.68528465843,0.790735130747,0.946072880964
"YGL135W",0.917274870272,1.00957430394,0.887874973432
"YGL136C",1.00614594517,0.874555843035,1.04458727148
"YGL138C",0.958133558493,1.02837344582,1.02642461772
"YGL139W",0.979089831243,0.987423883031,1.00413253114
"YGL140C",1.00227288348,1.01205755379,1.03109738196
"YGL141W",0.984176115417,0.959728641489,0.995950373046
"YGL143C",0.818703524186,0.799199451027,0.814915056246
"YGL144C",0.972920780598,0.936695892943,0.977379949814
"YGL146C",0.919078901038,0.936701474938,0.973271691018
"YGL147C",0.69445827488,0.74696374796,0.682900628706
"YGL149W",0.841446513732,0.863370666487,0.958588920974
"YGL151W",0.724610666419,0.733052645719,0.887708501348
"YGL152C",1.00622213489,1.0119568918,0.954067503974
"YGL153W",0.995995129152,0.946789948419,0.946527477475
"YGL156W",0.972042984152,0.936919958614,0.989027858236
"YGL157W",0.985720940879,0.984790583716,1.00873087726
"YGL158W",0.976882052213,0.980836199121,1.00963123419
"YGL159W",0.975902049816,0.941047474663,0.974964257336
"YGL160W",0.971258318542,0.979960275182,0.958568210493
"YGL161C",1.0052542628,1.01283275368,1.0284579543
"YGL162W",0.978277159374,0.952712745725,0.993026448903
"YGL163C",0.831199261986,0.819936335273,0.819720341712
"YGL164C",1.02280793848,1.00998417782,1.03825585841
"YGL165C",1.03466197364,1.01211493297,1.03742446453
"YGL166W",1.01581847395,1.01759417639,1.00582277573
"YGL167C",0.619219622858,0.46647460784,0.781333835622
"YGL168W",0.597350544184,0.406275434456,0.701515705915
"YGL170C",0.982554333266,0.979560924363,1.00460272033
"YGL173C",0.670828771128,0.644104628198,0.579660371644
"YGL174W",0.929567852309,0.929076538203,0.935820675198
"YGL175C",0.9641492715,0.947387171568,0.936991202082
"YGL176C",0.993717971044,0.992894318202,1.01974281375
"YGL177W",0.948556806933,0.999291408004,1.02136653901
"YGL178W",1.00808134634,1.02164409342,1.06862722294
"YGL179C",1.01987632253,1.00356624413,1.06099966159
"YGL180W",0.961277245841,0.954664638752,1.01450547084
"YGL181W",1.02404539278,0.991074115654,1.00517239699
"YGL184C",1.01489200655,1.09094892303,1.03243524036
"YGL185C",0.9931781342995,1.018986765575,1.004649576607
"YGL188C-A",0.44620475385,0.314290721847,0.429050829741
"YGL190C",1.00735603567,1.08366903569,1.03936440551
"YGL191W",0.992563734058,1.00251823485,0.940494316603
"YGL192W",0.915782640497,0.911731515026,1.06749004107
"YGL194C",0.872695757485,0.899525852391,0.957162480556
"YGL195W",0.910017086709,0.726650871716,0.970036013084
"YGL196W",0.991460857304,1.003788823897,1.0207230767745
"YGL197W",0.982007129107,0.973008236727,1.04130663409
"YGL198W",0.967350469896,0.985468892533,0.959190279366
"YGL199C",0.984227717962,0.9693545268875,1.0132297389765
"YGL200C",0.544188764329,0.317932377426,0.633346827844
"YGL202W",0.9727560963055,0.8254168720295,1.0186034732625
"YGL203C",0.740352519071,0.725915084844,0.963024932029
"YGL205W",0.995125651672,0.946162677614,0.996671414544
"YGL208W",0.913928901652,0.869870717735,0.98372167819
"YGL209W",0.980204552386,0.926458563647,1.0041050652
"YGL210W",0.961408624809,0.913917543631,0.981163202844
"YGL211W",0.686394289267,0.583272482807,0.684526601096
"YGL214W",0.8617633511705,0.853347074545,0.875326759433
"YGL215W",0.956356044165,0.945132511612,0.934263958801
"YGL216W",0.958901249026,0.9477811923275,0.9876614925365
"YGL217C",0.9410354942835,0.988890745917,0.9814435437475
"YGL218W",0.622712035393,0.538086956626,0.5807263508575
"YGL219C",0.749748551917,0.652807441572,0.84845325638
"YGL220W",0.96190510776,0.667468302125,0.741932161168
"YGL221C",1.03284165738,1.05757418782,1.01490029277
"YGL222C",0.998956589324,1.01619741888,0.982201579462
"YGL223C",0.99678135044,0.971603735826,1.0109974823
"YGL224C",1.00004005294,1.04672172331,1.02918808244
"YGL226C-A",0.918233033267,0.966900471049,1.0009097201
"YGL227W",1.05558037077,1.04643133566,0.956521246102
"YGL228W",0.932622900137,0.95742842895,0.966134566959
"YGL229C",0.873206662603,0.938543442226,1.08582968704
"YGL230C",1.01388391073,1.02660092754,1.04630150556
"YGL231C",0.958089045408,0.896205521435,0.992566348058
"YGL232W",1.01980792724,1.01794319341,1.03694138785
"YGL235W",1.018050097819,0.99861960449,0.900449776705
"YGL236C",1.01715370228,0.990885151048,1.02933928242
"YGL237C",0.9762043571695,0.760508857422,0.923623530333
"YGL240W",0.550075891418,0.219030982712,0.274888409314
"YGL241W",1.00350961614,0.990055978871,1.04483448375
"YGL242C",0.952771276156,0.942493691722,1.059522954
"YGL243W",0.979546323729,0.953655606963,1.04647899245
"YGL244W",0.766001421091,0.792614989876,0.773393822605
"YGL246C",0.429889800897,0.316683013512,0.305702319439
"YGL248W",1.02107580952,1.00589964902,0.89679363303
"YGL249W",0.94616010111,0.916594342849,0.954482127348
"YGL250W",0.98796708593,0.985387472149,1.00576742099
"YGL251C",1.03282401963,1.0076288065,1.1305173764
"YGL253W",1.08070824,1.09206303752,0.857712942028
"YGL254W",1.0678675039,1.04052250031,1.1110136814
"YGL255W",1.12928884322,1.1281005823,1.13033656191
"YGL256W",0.987927317255,0.999641582635,1.00489559168
"YGL257C",1.03860677911,1.01877969943,1.02805563243
"YGL258W",0.964621787089,1.00186521926,0.998143502048
"YGL259W",0.995012342704,0.988059051406,1.00157109891
"YGL260W",0.991804814213,0.997263001262,1.08602890509
"YGL261C",1.01245909476,1.03906223814,1.02462216822
"YGL262W",1.00635537999,1.01835294138,0.99785376831
"YGL263W",0.98446544642,0.979881123292,0.996688783033
"YGR001C",1.03448377651,1.06457263571,0.967856490477
"YGR003W",0.986362673592,0.980299839098,0.864434259554
"YGR004W",0.92598180827,0.89969050388,0.960700866956
"YGR007W",1.01644125664,1.01098132215,1.06370210766
"YGR008C",0.986236876058,0.97723312958,0.967200188331
"YGR010W",1.01445435199,0.993675646483,0.99939199493
"YGR011W",1.010986164445,1.023864394115,1.032955149475
"YGR012W",0.922939880287,0.927618580523,0.928891625839
"YGR014W",0.990917652413,0.995119479345,1.01512142115
"YGR015C",0.99425285269,0.974066114391,0.856831765336
"YGR016W",0.943106848839,1.00808686447,1.0735583051
"YGR017W",0.999199816121,0.96612974339,1.04150470151
"YGR018C",1.02009882874,0.963086854272,0.970194850312
"YGR019W",1.04668015953,1.02491371707,1.06429002589
"YGR020C",0.208045577342,0.2030753626615,0.5620053431985
"YGR021W",1.02623828839,1.01309430654,0.968327403317
"YGR022C",1.03602735528,1.0053665902485,1.0584599311
"YGR023W",1.06083614339,1.05359056134,1.04592745901
"YGR025W",0.99569296269,0.983457435883,1.04553375281
"YGR026W",1.03022114872,1.04126481736,1.0999893487
"YGR027C",0.893626579611,0.859747753584,0.939938676777
"YGR028W",0.99401981603,0.996073736984,1.00260069991
"YGR031W",1.00595489942,0.97658304274,0.9993043075
"YGR032W",1.00574314828,0.990498427486,1.00804325235
"YGR033C",0.988647809876,0.998537322082,1.03225614239
"YGR034W",0.762428785307,0.864934229214,0.958137389883
"YGR035C",1.00036003608,1.01011962311,0.991735843734
"YGR035W-A",0.998037199734,0.992308540966,0.993673117755
"YGR036C",0.140115813067,0,0.230769519607
"YGR037C",0.683761200881,0.546701366265,0.6608120589135
"YGR038W",0.995005820006,0.995811092565,0.960515845094
"YGR039W",1.02981952553,0.987029345145,1.02608591754
"YGR040W",1.01538024563,0.991627670547,1.03015184296
"YGR041W",1.01015753866,0.99832480234,1.03228299244
"YGR042W",1.00032373781,1.00455624379,1.0187150554
"YGR043C",0.837790357012,0.827445889294,1.02555989173
"YGR044C",1.02924008971,1.04444473973,1.02643121572
"YGR045C",0.829733171963,0.79077572148,1.05028477234
"YGR049W",1.024797631,0.980728219255,1.00212931389
"YGR050C",0.875970598302,0.792126740181,1.03190586111
"YGR051C",0.986099268972,1.00858811427,1.03933871312
"YGR052W",0.977358086696,0.948261737486,1.04219304446
"YGR053C",0.997452759813,0.98151211904,0.992932206386
"YGR054W",0.94449994482,0.954492801398,0.98702486305
"YGR055W",0.943241107585,0.933974997744,1.05977683923
"YGR056W",0.792130906708,0.58428030613,0.987038138464
"YGR057C",1.04206207832,0.990303499034,1.08995754298
"YGR058W",1.01672708063,0.97383374964,1.06715718658
"YGR059W",1.01771652611,0.994617697389,0.983420205033
"YGR062C",0.993051894071,0.824024315061333,0.789454184474667
"YGR063C",0.688354893354,0.669860047766,0.756723814744
"YGR064W",0.67682034653,0.341841141775,0.62398460135
"YGR066C",1.05443870975,1.02709996538,1.03616500178
"YGR067C",1.01827856596,0.983675696505,1.02339664471
"YGR068C",1.00624927723,0.98524089323,1.01587582926
"YGR069W",1.04844791064,1.03130081321,1.07885970956
"YGR070W",0.987365431162,1.00012765199,1.00053434289
"YGR071C",1.02121176111,0.985139834654,1.05428327777
"YGR072W",0.954560929766,0.974650633886,0.973146647445
"YGR077C",0.863694643807,0.800704159419,1.03196086291
"YGR078C",0.972401045689,0.85801519888,1.05823295629
"YGR079W",0.810745801078,0.716198263115,1.10884405219
"YGR080W",0.952726466204,0.930199699848,1.02384446836
"YGR081C",0.660629616091,0.711873867082,0.718003697807
"YGR084C",1.0394792797,0.964519702156,0.964842440682
"YGR085C",0.575072359201,0.648711085255,0.699553481895
"YGR086C",0.9787695165935,0.9749566402885,1.05104303599
"YGR087C",0.944734872044,0.966780814877,1.19441178848
"YGR088W",0.995526246813,0.987227645241,1.00920337374
"YGR089W",0.967875286301,0.897039087311,1.00167470276
"YGR092W",0.903555616482,0.81676653111,0.869393489329
"YGR093W",0.943775083362,0.964699502721,0.995555844549
"YGR096W",1.00747400393,0.983370347479,0.988098387185
"YGR097W",0.99321351954,0.940190009105,0.989088891646
"YGR100W",0.989404362217,0.983562680213,1.05107692737
"YGR101W",0.837530275052,0.575128791515,0.711029525632
"YGR102C",0.962884104166,0.624043184726,0.846189673133
"YGR104C",0.183658316956,0,0.197971928982
"YGR105W",0.480339872231,0.287958124782,0.548683180375
"YGR106C",0.994946588381,0.991600961901,1.00004626162
"YGR107W",0.991135831954,0.979040485189,1.05718702286
"YGR108W",1.02429838328,0.982078185329,0.758277820914
"YGR109C",1.03440264643,1.01230946998,0.899502721904
"YGR110W",0.98491818774,0.974609986317,1.00961813757
"YGR111W",0.727309671577,0.800568596306,0.823529550789
"YGR112W",1.03724749093,0.95286112383,0.917054343872
"YGR117C",1.0028330007,0.981897473824,1.00772942809
"YGR118W",0.941357681449,0.913223690376,0.96869611997
"YGR121C",1.00229858919,0.924473082571,1.06005325322
"YGR121W-A",0.978758232572,0.9788049648,0.997852171251
"YGR122C-A",1.00236477596,0.978524351469,1.05401313818
"YGR122W",0.895834767913,0.886845922959,0.933727590277
"YGR123C",1.0032905966,1.01529307806,1.00026297945
"YGR124W",0.944060163733,0.911462169323,0.994471614729
"YGR125W",0.897315730703,1.00597511733,0.972639015926
"YGR126W",0.992416234025,0.994065044219,1.02289879474
"YGR127W",0.908469426892,0.957215261329,0.987826172508
"YGR129W",0.993589299932,0.705340367594,1.00148442445
"YGR130C",0.950494728163,0.994306754756,1.01178092451
"YGR131W",0.960594442691,0.979938238335,0.992221084194
"YGR132C",0.94965818107,0.96795611429,0.977911996423
"YGR133W",1.00467719091,0.933714537146,0.955713555272
"YGR134W",0.834770787406,0.920852068187,0.918722960045
"YGR135W",0.598189207282,0.688596777919,0.791730962229
"YGR136W",0.999153362437,0.988547516397,1.02589801081
"YGR137W",0.96327304364,0.981410143377,0.979903306517
"YGR138C",0.994470576159,0.982037065833,0.979651628918
"YGR139W",0.966087802282,0.936035649929,0.960990861697
"YGR141W",0.998321262322,0.989017676987,1.00421480319
"YGR142W",0.97515316181,1.00517097884,0.982994134112
"YGR143W",1.00259758629,1.02063054336,0.989890607261
"YGR144W",1.01093914551,0.991697421589,1.00420263522
